Beta0,amp,phase,mu_EI,mu_IR,mu_RS,N,S0,E0,I0,R0,rho,k,loglik,loglik.se
2.234571702642834,0.5078962013294759,-0.4161335690896337,1.2103305517701817,2.233532311691154,0.1266514267988172,969400,0.2320220157273279,0.02359945346879859,0.02344648953486566,0.7209320412690078,0.00113233637644286,2.382172858707122,-586.5957768923865,1.199991023712956
2.6477433535582344,0.37301459997155656,-1.2912900485166423,1.6506618388898684,2.8709155606887498,0.1735328909161527,969400,0.23618878870013843,0.02372932047667248,0.02415783118723623,0.7159240596359527,9.862978585294649e-4,2.1551914632280087,-587.4692846585926,0.6458855608090254
2.4045785737480028,0.5399702575648889,-0.5321385011316982,1.0044785015777675,2.411622112629256,0.12388455886770648,969400,0.2369205153537133,0.0233665893231356,0.02311498450120294,0.7165979108219481,0.00110569886950105,2.669741086181678,-588.390006914632,1.503495375114128
3.0391206949836995,0.6562995600395185,0.1726119322381483,0.7249156424791914,3.1830828060835143,0.11217503319758182,969400,0.2319261294456629,0.02354074358855232,0.02339811469636213,0.7211350122694226,0.00122854080396531,2.25126052293029,-589.0341055998903,2.2187232343040746
2.7057155337304764,0.4228878868727232,-0.6109539398109124,1.3843400723195127,2.9387642328606502,0.157642387668378,969400,0.24346025250641076,0.02383055601094286,0.02414405092044891,0.7085651405621974,0.00116688462535618,2.349744076472313,-589.306734809358,0.4083986687396786
2.16832341497206,0.5680575557600408,-0.31174944495296014,0.9179561304859348,2.1010559751957567,0.12421427026133224,969400,0.23654696183262677,0.02373855113921504,0.02363149746099698,0.7160829895671612,0.00102960083924954,2.277347472421312,-589.7496296353302,1.25611619875977
2.1312553012033506,0.5006744478633843,-0.11909304083254298,1.130350031820089,2.1344554108439744,0.1236150957939474,969400,0.23883503318105537,0.02370418028197846,0.02362012938684553,0.7138406571501207,0.0012731723532986,2.2317492457690817,-589.8505558709649,0.35287470672956744
2.4567716134077338,0.4523506323214244,-0.9205654689876104,1.287675536910982,2.555931428416239,0.150582612386324,969400,0.2376015359983507,0.02375846408827552,0.02392923573457913,0.7147107641787946,0.00109649369761354,2.247531357431914,-589.8816263655266,0.3922987997429782
2.0700961813337604,0.5741864202710317,-0.09681427858327464,0.9590771500247608,1.9958058254947548,0.1199780484138282,969400,0.24096420183584555,0.02400806010753578,0.02427571967544101,0.7107520183811776,0.00113254689146135,2.2754688031869783,-589.9723507609887,1.7910351306979626
2.598760398365727,0.6825734543337387,0.3960779604489517,0.7019115763881908,2.5746889410220772,0.10391078253929836,969400,0.23353639090120287,0.02366269141270685,0.02370337113500386,0.7190975465510865,0.0012237208665654,2.348314064966415,-590.0554680365209,0.6226412279535122
5.338380860114164,0.22811217580767468,-1.0661733012624808,3.12114923932765,9.027544527994923,0.2788791984078655,969400,0.11041263587396481,0.18643191151120178,0.3573402288396397,0.3458152237751937,0.0014162042620812197,2.212226856147028,-590.1923444325872,0.7160251268630559
2.3025255899523756,0.4901598023317001,-0.6776023887218393,1.1364052739359,2.294863196474665,0.14109158016019335,969400,0.2370508507400056,0.02407988506995011,0.02337022121117559,0.7154990429788687,9.403867043866096e-4,2.754380148898711,-590.2439091281149,0.781615854128626
5.281066500250337,0.26203966376882853,-0.8272298521923509,2.6733583551830797,8.785370063356881,0.2553455776477972,969400,0.15578861078242603,0.020574718526322363,0.5890339319079269,0.23460273878332474,0.0016248161203347548,2.4123863610333243,-590.3430064456229,0.5841026321044563
3.033374113054052,0.546809262615127,-0.26781874586051063,0.8675714799435668,3.2713789655776155,0.13373864485221154,969400,0.2318502322228708,0.02392827953818131,0.02374129684680371,0.7204801913921441,0.00113748962578954,2.5935121000481636,-590.3597444204084,0.47461234159859494
2.5790140074445165,0.5480471590726329,-0.3912106625071093,0.938677838973932,2.6213919294407804,0.1239956285526751,969400,0.23301458502527675,0.0229764919805753,0.02312623361892042,0.7208826893752275,0.00112370684503343,2.351372047719937,-590.3673412172021,0.3087447990451949
4.669570401901491,0.20912860016995735,-1.2751630810290253,4.479805377060858,7.147586379679653,0.27274244283359445,969400,0.22689362685405615,0.20909728819231058,0.28685108386223257,0.27715800109140065,0.0016852617772478047,2.1803517717765453,-590.4574634088111,0.2473079003155776
2.6369096601315425,0.45553111191896906,-0.49509450955951106,1.2377509877671682,2.7965861091045037,0.13101076029362385,969400,0.24623912134856785,0.02368865501134172,0.02398056389030892,0.7060916597497816,0.00123092736362712,2.982392425341,-590.6219438422786,0.8333980160163862
2.162551542944552,0.5520904273111585,0.14177423323880248,0.990882569663584,2.12433996010542,0.113477416966966,969400,0.2364717058452601,0.02361066375154116,0.02354498307932611,0.7163726473238726,0.00124927705079711,2.215467165942303,-590.9920775907003,0.41587566770151296
3.082324320481408,0.5202792379754348,-0.2314101158966916,0.9230031678322052,3.3108043778665235,0.125015361492024,969400,0.2409039177386912,0.0237330208170815,0.02329827693218358,0.7120647845120437,0.00111159768543111,2.3606282827934537,-591.5844407459308,0.2407564604972185
4.6378870035449795,0.3274277346782947,-1.256063195460547,1.6454295103162488,6.565482522362369,0.19998062721202114,969400,0.0982762051128404,0.08027213144898608,0.10466755486883506,0.7167841085693384,0.0011737707143328906,2.3188407180332273,-591.6969102277872,0.8603366779127912
2.2304552688529857,0.4912135713288335,-0.4223387019088981,1.1655433866011673,2.2468510349526087,0.1491532736399582,969400,0.23366085645222312,0.02337414236960262,0.02368043652461424,0.71928456465356,0.00103039871717107,2.4189802501890725,-591.7749199237396,0.37114214345235413
3.6179551659569515,0.2513728657306104,-0.6859283403856982,3.2599881967772015,4.734170304105552,0.2399096692034069,969400,0.06857195186039765,0.2541982989762038,0.3002296597523139,0.37700008941108465,0.001769432578605463,2.1372493693045924,-591.87270885186,0.3677813458550602
3.557042866966405,0.27140420998339126,-0.5856205112671612,3.0260886895605794,4.5491125515983235,0.2211223368638565,969400,0.07873697147059194,0.2749620066328653,0.15821202740866555,0.48808899448787724,0.0016279086284269999,2.224654920069871,-592.0029412916975,0.36235521942871407
3.8920548790672305,0.2760737243084574,-1.2390246766195985,2.6669372497365416,5.201831810612518,0.22778058817040012,969400,0.08410169712443084,0.2357416600530195,0.3180182449768123,0.3621383978457373,0.0014538622732410105,2.2467509777780803,-592.8178771046096,0.32020425571353256
4.9735494773978095,0.20442797387325484,-1.2785800191736805,4.256162172357273,7.990684316801093,0.24550953403900552,969400,0.3398118810501744,0.0828205037961844,0.20665518078070277,0.37071243437293844,0.0017697527283058573,1.9170631105587854,-593.0197469625055,0.30174584540966287
3.411594922381474,0.23092067115150783,-0.7113461147635375,4.763137107494671,4.355103235220604,0.24330425694230357,969400,0.17215921822699315,0.41250069144339185,0.031269530146948665,0.3840705601826664,0.0016751867265503337,2.135619839234559,-593.424123277688,0.4866683286966099
2.404686159354458,0.4805479364780625,-0.6330298228172194,1.171835074709988,2.457759498937619,0.14781441000831552,969400,0.237819893492577,0.02381397989373153,0.02412353764776613,0.7142425889659253,0.00106654524703842,2.6436735746180715,-594.0724216962088,0.34851889234892436
1.8881193931259943,0.602381235293258,-0.3225447838937121,0.9321752839073836,1.7540525139267518,0.1265394826620369,969400,0.24156017857824336,0.02406400719074595,0.0240019188973953,0.7103738953336155,9.799501075701594e-4,2.269661666541064,-594.0991174431421,0.3404272471248702
4.025413190576672,0.27534378050232233,-0.9928261894460865,2.557348416254929,5.43268019485822,0.21660952723126492,969400,0.21823061355901924,0.05344834552848884,0.2528340492013577,0.4754869917111342,0.0014662601064919301,1.9833606798925607,-594.4567806512968,0.47757536657915833
4.237255774690472,0.29580461768705757,-0.1603772506294742,2.1322819260258434,5.851095554682521,0.21137407378437406,969400,0.04621770818226476,0.3032443146608065,0.4434636206903783,0.20707435646655056,0.0016135291542333713,1.8943482436886105,-595.885774023025,0.5836049596078338
4.950107138712945,0.2019714965874595,-1.3299181399810505,4.111155743862023,7.880188469790818,0.25062148489808633,969400,0.3585925827125671,0.21058585499339366,0.23901221253365543,0.19180934976038375,0.0016305606167005193,1.9866406622759993,-596.1513561813357,0.4085099487813687
3.819991361079124,0.2555148399419306,-0.741318289782562,2.9963866266429613,5.104498517477176,0.22065788937726732,969400,0.2322627842881523,0.16181764466845094,0.19378115014708358,0.41213842089631325,0.001738447699223594,1.8661571773427652,-597.0447886409758,0.28533805756514197
4.064392512218957,0.21669410340569398,-1.4135992294153144,4.4825512514410715,5.595577698302336,0.2282734228698695,969400,0.387180886833682,0.21089084487078838,0.263263310343937,0.1386649579515925,0.0015979348596225791,2.08807077123671,-597.8590025871262,0.2583430671858052
3.906525377190319,0.2665534096508401,-0.6551813641411466,2.756645696593882,5.27066195157665,0.2272437777371333,969400,0.20161471939077394,0.17681220717758528,0.42982422840843065,0.19174884502321,0.0017399669854707455,1.9630145229048042,-597.9342574666172,0.2367441659987275
3.4530359979746095,0.45992690727327307,0.09590911409546608,1.131268743571058,4.046747382419952,0.15620114433128243,969400,0.07134108800476932,0.06772204090296755,0.44117552509424923,0.41976134599801396,0.0012817667613709129,1.7895972300780725,-599.0030363383459,1.3759050453551138
3.4558314268215287,0.2552425103731353,-0.7235238358858417,3.6464191451795163,4.436420520436703,0.2347148092105463,969400,0.26730827911791377,0.4923655362694224,0.23150198944975037,0.00882419516291339,0.0017877810192370904,1.920716168637998,-599.6004644268115,0.2191294157644423
2.7115351783242296,0.3151643286296022,-0.12156441013895652,2.7875158617320275,3.1374362372722673,0.2127662457246949,969400,0.03733241389769959,0.49368835195987043,0.34122178700279565,0.12775744713963427,0.0016442871720492868,1.9095525974232477,-600.1434673830446,0.713323016696823
2.5111413990480775,0.33773855140841397,-0.4372726197526595,2.3750867628011574,2.792956063801128,0.19486974016619432,969400,0.09158836969470742,0.3326500606162672,0.3987214270089615,0.17704014268006374,0.0013397017872026182,1.728500027090066,-601.704694698878,1.1688272535943964
4.100449216234143,0.2588897173742964,-0.5050222878395403,2.661727855623593,5.595641319584244,0.20238385560888736,969400,0.3052015329135642,0.4869681565724867,0.13623404310453419,0.07159626740941483,0.0016476367317697525,1.5125102538227464,-602.32748283308,0.280781475685503
2.783067800394101,0.291564019887611,-0.7713272040481359,3.001017327978076,3.2501145831535805,0.2002590365091287,969400,0.2455734372107611,0.2696423669567891,0.12712882541764417,0.35765537041480555,0.001507844518241958,1.599319816141582,-603.0099180670542,0.4288018355812299
2.597063297756338,0.3240872666699364,-0.29524703952057385,2.3153738856343584,2.9413803010749935,0.1717161698354753,969400,0.22569063414707968,0.1450923720985639,0.25230615772862175,0.3769108360257348,0.001622683010536066,1.8062228156625137,-603.0122371499997,0.28820013592770227
3.760406838826506,0.3203160013464831,-1.1197595045239341,2.0039220446769574,4.781593097606119,0.18602730245335108,969400,0.21799866667404355,0.28592821139098595,0.24852405158071214,0.24754907035425833,0.0013894024680430501,1.4635800992993444,-604.7978645645591,0.34431127891505897
3.9340015714066836,0.29712340902798856,-0.8977283129385211,2.1387442042145106,5.225132541137249,0.19263784660604907,969400,0.2531663172816756,0.5676487258501864,0.11892448479278095,0.060260472075357015,0.0015710457220858625,1.4759806776140625,-605.5053678219925,0.29013823126471067
3.4765726868418914,0.2785127191380484,-0.8923417759799309,2.45957594714669,4.323634952402932,0.1775089881843253,969400,0.3448520060517785,0.1904369397685684,0.09477046204944174,0.3699405921302113,0.001505887242667329,1.6733774215090615,-605.5825255961729,0.3365131541183486
2.7720055204808314,0.3825267868581027,-0.557842889489348,1.76342894420208,3.127341668898179,0.15914232301813533,969400,0.1402515923647786,0.36881708660081935,0.2657111692671159,0.22522015176728608,0.0014644463643580913,1.619837469593963,-605.8055536117221,0.5067227471859577
2.674507181481174,0.5807559851803741,-0.07672338956859114,0.8076300379193693,2.7222227060661544,0.1343370859247624,969400,0.12390162823205304,0.03250448930309898,0.48543610056885367,0.3581577818959943,9.671798799161745e-4,1.4690965914375387,-605.8517903956813,0.15589473390365363
2.8045569593565136,0.3149871525453861,-0.39871265261040223,2.368114833721691,3.2341585156987427,0.1626797600912344,969400,0.3207996276428553,0.27536699146889504,0.3287281752729402,0.07510520561530942,0.0016270151519690247,1.4848965579605744,-606.0440667080456,0.3581394100011409
3.880780271072628,0.30902884931594765,-1.1746553500623462,1.886532725480239,4.935002871221283,0.17358258280227823,969400,0.3180818545232202,0.10143900081067758,0.2509582141850068,0.32952093048109543,0.0012506156325645082,1.6431664933381003,-606.3535520361554,0.30321229196272437
3.856553794479028,0.25365441823835816,-0.8691329473452684,2.933642661887435,5.061780906982173,0.1857468303734964,969400,0.44875308813854287,0.283748577509736,0.16098678939247227,0.1065115449592489,0.0016077755522019206,1.6136689655984213,-606.7045960670071,0.4215690054593125
3.398053622974565,0.399928505102605,-0.40216485549209857,1.392149091626216,4.042888553352843,0.15854677196333614,969400,0.15817859962656594,0.24369171754599747,0.27069485713715663,0.3274348256902799,0.0013571880939370498,1.6621707119792462,-606.7603346583772,0.4516107940723719
2.7455920978282924,0.34261463229657757,-0.6630892773960969,1.8943433925646833,3.0746631511240836,0.16943340454963396,969400,0.27529282847922293,0.1472882174932912,0.44062483389357765,0.13679412013390826,0.0012211496296465317,1.456982444783452,-607.3069309102569,0.7949988338084167
2.3050833007265474,0.36944596117372264,-0.31441527353163473,1.904399404691223,2.479141934363088,0.15869977504545885,969400,0.2599153760550353,0.2340258845804604,0.2869298708737368,0.2191288684907676,0.0013063095529456804,1.2026931878845981,-608.9128427342787,0.19802174658007898
4.117582738397029,0.4875753502134404,-0.5444417070533613,0.8882007082636348,4.921951147304139,0.11061718732479553,969400,0.4381403721080682,0.013747653499654518,0.11537507480884537,0.432736899583432,0.0011179127302443808,1.625865235402809,-610.9805224522128,0.5260650424889497
2.5416681641519765,0.6345316007424647,0.35027670647084075,0.7656946604908024,2.576058311329377,0.1225344998657582,969400,0.06230029418262107,0.30859331616355046,0.37019979931842995,0.2589065903353986,0.001170896023909335,1.3067942569240394,-611.9747896144959,0.350345913974356
2.8492880628720503,0.46523044408181796,0.20827440400728323,1.1138420212944173,3.1423350262368723,0.134253782033367,969400,0.2386040741250595,0.2003599112215088,0.35322779392529946,0.20780822072813215,0.0013833957598617906,1.5036926234054386,-612.2043206367691,0.4154721559580874
3.218636270521567,0.4177908115627273,-0.31477307468090476,1.3556024709023518,3.697515342614236,0.1386288798228588,969400,0.30352580527150785,0.3526203050348346,0.15851273107925745,0.18534115861440006,0.0013634120012947885,1.3396611032768033,-612.735117528423,0.6439070414467705
2.0717906727573028,0.6236027964570029,0.28260450839333157,0.9004405955175684,1.997383373537453,0.12117928067437492,969400,0.023534148139792637,0.3498842250160982,0.2992813569054884,0.3273002699386207,0.0012204090517251441,1.4092135958091299,-613.0803374582421,0.26740632328091846
2.4958899861869983,0.744034331827093,0.9984190312752238,0.6226926297351231,2.4879099880176687,0.11589995911650817,969400,0.038325284276298575,0.3390386086859104,0.18860795123549462,0.4340281558022964,0.0012934127554056888,1.1423849693896555,-613.8812727085666,0.26991320224300347
0.7926303306966903,0.9818093278864961,1.6732481303050533,0.7156301476519588,0.5791114557345504,0.10500562377659295,969400,0.011620919252321078,0.3145280979823006,0.14953622726657803,0.5243147554988004,9.831685359417402e-4,1.1844803041391605,-614.1393919772456,0.070665426816085
2.1943089348460316,0.6816665821318625,0.7098538240186912,0.7143265614421906,2.112646077887952,0.1002718747795752,969400,0.2993256371929324,0.05258708086178787,0.5560894945438741,0.09199778740140543,0.0012913785860775356,1.3296822824261993,-614.6153131390778,0.3025481729552204
